,0
15320,-28.0
15321,-28.0
15322,-28.0
15323,-28.0
15324,-28.0
15325,-28.0
15326,-28.0
15327,-28.0
15328,-28.0
15329,-28.0
15330,-28.0
15331,-28.0
15332,-56.0
15333,-56.0
15334,-56.0
15335,-56.0
15336,-28.0
15337,-56.0
15338,-56.0
15339,-56.0
15340,-56.0
15341,-56.0
15342,-56.0
15343,-56.0
15344,-56.0
15345,-56.0
15346,-83.0
15347,-83.0
15348,-83.0
15349,-56.0
15350,-56.0
15351,-56.0
15352,-56.0
15353,-56.0
15354,-56.0
15355,-56.0
15356,-56.0
15357,-56.0
15358,-83.0
15359,-56.0
15360,-56.0
15361,-56.0
15362,-56.0
15363,-56.0
15364,-56.0
15365,-56.0
15366,-56.0
15367,-28.0
15368,-56.0
15369,-56.0
15370,-28.0
15371,-28.0
15372,-28.0
15373,-28.0
15374,-28.0
15375,-28.0
15376,-28.0
15377,-28.0
15378,-28.0
15379,-28.0
15380,-28.0
15381,-28.0
15382,0.0
15383,0.0
15384,-28.0
15385,-28.0
15386,-28.0
15387,-28.0
15388,-28.0
15389,-28.0
15390,0.0
15391,0.0
15392,0.0
15393,0.0
15394,0.0
15395,0.0
15396,0.0
15397,27.0
15398,0.0
15399,0.0
15400,0.0
15401,0.0
15402,0.0
15403,0.0
15404,0.0
15405,27.0
15406,27.0
15407,27.0
15408,0.0
15409,27.0
15410,27.0
15411,27.0
15412,27.0
15413,27.0
15414,27.0
15415,27.0
15416,27.0
15417,27.0
15418,27.0
15419,55.0
15420,55.0
15421,27.0
15422,27.0
15423,27.0
15424,27.0
15425,27.0
15426,27.0
15427,55.0
15428,27.0
15429,27.0
15430,27.0
15431,27.0
15432,27.0
15433,27.0
15434,27.0
15435,27.0
15436,27.0
15437,27.0
15438,27.0
15439,27.0
15440,27.0
15441,55.0
15442,55.0
15443,55.0
15444,55.0
15445,55.0
15446,55.0
15447,27.0
15448,27.0
15449,27.0
15450,55.0
15451,27.0
15452,27.0
15453,27.0
15454,27.0
15455,27.0
15456,27.0
15457,55.0
15458,27.0
15459,27.0
15460,27.0
15461,27.0
15462,27.0
15463,0.0
15464,0.0
15465,0.0
15466,27.0
15467,27.0
15468,27.0
15469,27.0
15470,27.0
15471,27.0
15472,55.0
15473,27.0
15474,27.0
15475,27.0
15476,27.0
15477,27.0
15478,27.0
15479,27.0
15480,27.0
15481,27.0
15482,27.0
15483,27.0
15484,27.0
15485,27.0
15486,27.0
15487,27.0
15488,27.0
15489,27.0
15490,0.0
15491,0.0
15492,0.0
15493,0.0
15494,0.0
15495,0.0
15496,0.0
15497,0.0
15498,27.0
15499,27.0
15500,0.0
15501,0.0
15502,0.0
15503,0.0
15504,-28.0
15505,-28.0
15506,-28.0
15507,-28.0
15508,0.0
15509,0.0
15510,0.0
15511,0.0
15512,-28.0
15513,-28.0
15514,-28.0
15515,-28.0
15516,-28.0
15517,-28.0
15518,-28.0
15519,-28.0
15520,-28.0
15521,0.0
15522,0.0
15523,0.0
15524,-28.0
15525,-28.0
15526,-28.0
15527,-28.0
15528,-28.0
15529,-28.0
15530,0.0
15531,0.0
15532,0.0
15533,0.0
15534,0.0
15535,-28.0
15536,0.0
15537,0.0
15538,0.0
15539,0.0
15540,0.0
15541,0.0
15542,0.0
15543,0.0
15544,0.0
15545,-28.0
15546,-28.0
15547,0.0
15548,0.0
15549,0.0
15550,0.0
15551,0.0
15552,0.0
15553,0.0
15554,0.0
15555,27.0
15556,27.0
15557,27.0
15558,27.0
15559,27.0
15560,27.0
15561,27.0
15562,27.0
15563,27.0
15564,27.0
15565,27.0
15566,27.0
15567,27.0
15568,27.0
15569,27.0
15570,27.0
15571,27.0
15572,27.0
15573,27.0
15574,27.0
15575,27.0
15576,55.0
15577,55.0
15578,55.0
15579,55.0
15580,55.0
15581,55.0
15582,55.0
15583,55.0
15584,55.0
15585,55.0
15586,55.0
15587,55.0
15588,55.0
15589,55.0
15590,55.0
15591,27.0
15592,27.0
15593,55.0
15594,55.0
15595,55.0
15596,55.0
15597,55.0
15598,55.0
15599,27.0
15600,27.0
15601,27.0
15602,27.0
15603,27.0
15604,27.0
15605,27.0
15606,0.0
15607,0.0
15608,0.0
15609,0.0
15610,27.0
15611,27.0
15612,27.0
15613,27.0
15614,0.0
15615,0.0
15616,0.0
15617,0.0
15618,0.0
15619,0.0
15620,0.0
15621,0.0
15622,0.0
15623,0.0
15624,0.0
15625,0.0
15626,-28.0
15627,0.0
15628,0.0
15629,0.0
15630,0.0
15631,27.0
15632,27.0
15633,0.0
15634,0.0
15635,0.0
15636,0.0
15637,-28.0
15638,-28.0
15639,0.0
15640,0.0
15641,0.0
15642,0.0
15643,0.0
15644,0.0
15645,0.0
15646,-28.0
15647,-28.0
15648,-28.0
15649,-28.0
15650,-28.0
15651,-28.0
15652,-28.0
15653,-28.0
15654,-28.0
15655,-28.0
15656,-28.0
15657,-28.0
15658,-28.0
15659,-28.0
15660,-56.0
15661,-28.0
15662,-28.0
15663,-56.0
15664,-56.0
15665,-28.0
15666,-28.0
15667,0.0
15668,0.0
15669,-28.0
15670,-28.0
15671,-28.0
15672,-28.0
15673,-28.0
15674,-28.0
15675,-28.0
15676,-28.0
15677,-28.0
15678,-28.0
15679,0.0
15680,0.0
15681,-28.0
15682,0.0
15683,0.0
15684,0.0
15685,0.0
15686,-28.0
15687,-28.0
15688,-28.0
15689,-28.0
15690,-28.0
15691,-28.0
15692,-28.0
15693,-28.0
15694,-28.0
15695,-28.0
15696,-28.0
15697,-28.0
15698,-28.0
15699,0.0
15700,0.0
15701,0.0
15702,0.0
15703,0.0
15704,-28.0
15705,-28.0
15706,-28.0
15707,-28.0
15708,-28.0
15709,-28.0
15710,-28.0
15711,0.0
15712,0.0
15713,-28.0
15714,-28.0
15715,-28.0
15716,-28.0
15717,-28.0
15718,-28.0
15719,-28.0
15720,-28.0
15721,-28.0
15722,-28.0
15723,-28.0
15724,-28.0
15725,-28.0
15726,-56.0
15727,-56.0
15728,-28.0
15729,-28.0
15730,-28.0
15731,-28.0
15732,-56.0
15733,-28.0
15734,-28.0
15735,-28.0
15736,-28.0
15737,-28.0
15738,-28.0
15739,-28.0
15740,-28.0
15741,-56.0
15742,-28.0
15743,-56.0
15744,-56.0
15745,-56.0
15746,-56.0
15747,-56.0
15748,-56.0
15749,-56.0
15750,-56.0
15751,-56.0
15752,-56.0
15753,-56.0
15754,-56.0
15755,-56.0
15756,-56.0
15757,-56.0
15758,-56.0
15759,-83.0
15760,-56.0
15761,-56.0
15762,-28.0
15763,-28.0
15764,-56.0
15765,-56.0
15766,-56.0
15767,-56.0
15768,-56.0
15769,-56.0
15770,-56.0
15771,-56.0
15772,-56.0
15773,-56.0
15774,-56.0
15775,-28.0
15776,-28.0
15777,-56.0
15778,-56.0
15779,-83.0
15780,-83.0
15781,-83.0
15782,-83.0
15783,-83.0
15784,-83.0
15785,-83.0
15786,-83.0
15787,-83.0
15788,-83.0
15789,-83.0
15790,-83.0
15791,-83.0
15792,-56.0
15793,-83.0
15794,-83.0
15795,-83.0
15796,-56.0
15797,-56.0
15798,-56.0
15799,-56.0
15800,-56.0
15801,-56.0
15802,-83.0
15803,-56.0
15804,-56.0
15805,-56.0
15806,-56.0
15807,-56.0
15808,-28.0
15809,-28.0
15810,-28.0
15811,-56.0
15812,-28.0
15813,-28.0
15814,-56.0
15815,-56.0
15816,-56.0
15817,-56.0
15818,-28.0
15819,-28.0
15820,-28.0
15821,-28.0
15822,-28.0
15823,-28.0
15824,-28.0
15825,0.0
15826,0.0
15827,0.0
15828,0.0
15829,0.0
15830,0.0
15831,0.0
15832,0.0
15833,0.0
15834,0.0
15835,0.0
15836,0.0
15837,27.0
15838,27.0
15839,27.0
15840,27.0
15841,27.0
15842,27.0
15843,27.0
15844,27.0
15845,27.0
15846,27.0
15847,27.0
15848,55.0
15849,55.0
15850,55.0
15851,55.0
15852,55.0
15853,55.0
15854,55.0
15855,55.0
15856,55.0
15857,55.0
15858,55.0
15859,55.0
15860,27.0
15861,55.0
15862,55.0
15863,55.0
15864,55.0
15865,82.0
15866,82.0
15867,55.0
15868,55.0
15869,55.0
15870,55.0
15871,55.0
15872,55.0
15873,82.0
15874,82.0
15875,55.0
15876,55.0
15877,55.0
15878,55.0
15879,55.0
15880,55.0
15881,82.0
15882,82.0
15883,82.0
15884,82.0
15885,82.0
15886,82.0
15887,82.0
15888,55.0
15889,55.0
15890,55.0
15891,55.0
15892,27.0
15893,27.0
15894,27.0
15895,55.0
15896,55.0
15897,27.0
15898,27.0
15899,27.0
15900,27.0
15901,27.0
15902,27.0
15903,27.0
15904,55.0
15905,55.0
15906,55.0
15907,27.0
15908,27.0
15909,27.0
15910,27.0
15911,27.0
15912,27.0
15913,0.0
15914,0.0
15915,27.0
15916,27.0
15917,27.0
15918,55.0
15919,55.0
15920,55.0
15921,55.0
15922,27.0
15923,27.0
15924,27.0
15925,27.0
15926,27.0
15927,27.0
15928,27.0
15929,27.0
15930,27.0
15931,27.0
15932,27.0
15933,27.0
15934,27.0
15935,27.0
15936,27.0
15937,27.0
15938,27.0
15939,27.0
15940,55.0
15941,55.0
15942,55.0
15943,55.0
15944,27.0
15945,27.0
15946,27.0
15947,27.0
15948,0.0
15949,27.0
15950,27.0
15951,27.0
15952,27.0
15953,55.0
15954,55.0
15955,27.0
15956,27.0
15957,27.0
15958,27.0
15959,27.0
15960,27.0
15961,27.0
15962,27.0
15963,27.0
15964,27.0
15965,27.0
15966,27.0
15967,27.0
15968,27.0
15969,27.0
15970,27.0
15971,27.0
15972,27.0
15973,55.0
15974,27.0
15975,27.0
15976,55.0
15977,55.0
15978,55.0
15979,27.0
15980,27.0
15981,55.0
15982,55.0
15983,55.0
15984,55.0
15985,55.0
15986,55.0
15987,55.0
15988,55.0
15989,55.0
15990,55.0
15991,55.0
15992,55.0
15993,55.0
15994,27.0
15995,27.0
15996,55.0
15997,55.0
15998,55.0
15999,55.0
16000,55.0
16001,55.0
16002,55.0
16003,55.0
16004,55.0
16005,55.0
16006,55.0
16007,55.0
16008,55.0
16009,55.0
16010,55.0
16011,55.0
16012,55.0
16013,55.0
16014,55.0
16015,55.0
16016,55.0
16017,55.0
16018,55.0
16019,55.0
16020,55.0
16021,55.0
16022,55.0
16023,55.0
16024,55.0
16025,55.0
16026,27.0
16027,27.0
16028,55.0
16029,55.0
16030,55.0
16031,55.0
16032,82.0
16033,55.0
16034,55.0
16035,55.0
16036,55.0
16037,55.0
16038,27.0
16039,27.0
16040,27.0
16041,0.0
16042,0.0
16043,0.0
16044,27.0
16045,27.0
16046,27.0
16047,27.0
16048,27.0
16049,27.0
16050,27.0
16051,27.0
16052,27.0
16053,27.0
16054,27.0
16055,27.0
16056,27.0
16057,27.0
16058,27.0
16059,27.0
16060,27.0
16061,27.0
16062,0.0
16063,0.0
16064,0.0
16065,-28.0
16066,-28.0
16067,-28.0
16068,0.0
16069,0.0
16070,0.0
16071,0.0
16072,-28.0
16073,-28.0
16074,-28.0
16075,-28.0
16076,-28.0
16077,-28.0
16078,-28.0
16079,-28.0
16080,-28.0
16081,-28.0
16082,-28.0
16083,-28.0
16084,-28.0
16085,-28.0
16086,-28.0
16087,-28.0
16088,-28.0
16089,-28.0
16090,-28.0
16091,-28.0
16092,-28.0
16093,-28.0
16094,-28.0
16095,0.0
16096,0.0
16097,-28.0
16098,-28.0
16099,-28.0
16100,-28.0
16101,-56.0
16102,-56.0
16103,-56.0
16104,-56.0
16105,-56.0
16106,-56.0
16107,-56.0
16108,-56.0
16109,-56.0
16110,-28.0
16111,-28.0
16112,-56.0
16113,-56.0
16114,-56.0
16115,-83.0
16116,-83.0
16117,-56.0
16118,-56.0
16119,-56.0
16120,-56.0
16121,-28.0
16122,-28.0
16123,-28.0
16124,-28.0
16125,-28.0
16126,-56.0
16127,-56.0
16128,-56.0
16129,-83.0
16130,-56.0
16131,-56.0
16132,-56.0
16133,-56.0
16134,-56.0
16135,-56.0
16136,-56.0
16137,-56.0
16138,-56.0
16139,-56.0
16140,-56.0
16141,-56.0
16142,-56.0
16143,-56.0
16144,-56.0
16145,-56.0
16146,-56.0
16147,-56.0
16148,-56.0
16149,-56.0
16150,-56.0
16151,-56.0
16152,-56.0
16153,-28.0
16154,-28.0
16155,-56.0
16156,-56.0
16157,-56.0
16158,-28.0
16159,-28.0
16160,-28.0
16161,-28.0
16162,-28.0
16163,-28.0
16164,-28.0
16165,-28.0
16166,-28.0
16167,-28.0
16168,-28.0
16169,-28.0
16170,-28.0
16171,-28.0
16172,0.0
16173,-28.0
16174,-28.0
16175,-28.0
16176,-56.0
16177,-56.0
16178,-28.0
16179,-28.0
16180,-28.0
16181,-28.0
16182,-28.0
16183,-28.0
16184,-28.0
16185,-28.0
16186,-28.0
16187,-28.0
16188,-28.0
16189,-28.0
16190,-28.0
16191,-28.0
16192,-28.0
16193,0.0
16194,0.0
16195,0.0
16196,0.0
16197,0.0
16198,27.0
16199,27.0
16200,27.0
16201,27.0
16202,27.0
16203,27.0
16204,27.0
16205,55.0
16206,55.0
16207,55.0
16208,55.0
16209,55.0
16210,27.0
16211,27.0
16212,55.0
16213,55.0
16214,55.0
16215,55.0
16216,55.0
16217,55.0
16218,55.0
16219,55.0
16220,27.0
16221,27.0
16222,27.0
16223,27.0
16224,55.0
16225,27.0
16226,27.0
16227,55.0
16228,55.0
16229,27.0
16230,27.0
16231,27.0
16232,27.0
16233,27.0
16234,27.0
16235,27.0
16236,27.0
16237,27.0
16238,27.0
16239,27.0
16240,27.0
16241,27.0
16242,27.0
16243,27.0
16244,27.0
16245,27.0
16246,27.0
16247,0.0
16248,0.0
16249,0.0
16250,0.0
16251,0.0
16252,0.0
16253,27.0
16254,27.0
16255,27.0
16256,27.0
16257,0.0
16258,0.0
16259,0.0
16260,0.0
16261,0.0
16262,0.0
16263,0.0
16264,0.0
16265,0.0
16266,0.0
16267,0.0
16268,0.0
16269,0.0
16270,0.0
16271,-28.0
16272,-28.0
16273,-28.0
16274,-28.0
16275,-28.0
16276,-28.0
16277,-28.0
16278,-56.0
16279,-56.0
16280,-56.0
16281,-56.0
16282,-56.0
16283,-56.0
16284,-56.0
16285,-56.0
16286,-56.0
16287,-56.0
16288,-56.0
16289,-28.0
16290,-56.0
16291,-56.0
16292,-56.0
16293,-56.0
16294,-56.0
16295,-56.0
16296,-56.0
16297,-56.0
16298,-56.0
16299,-56.0
16300,-56.0
16301,-56.0
16302,-56.0
16303,-56.0
16304,-56.0
16305,-56.0
16306,-56.0
16307,-56.0
16308,-83.0
16309,-83.0
16310,-83.0
16311,-83.0
16312,-83.0
16313,-83.0
16314,-56.0
16315,-56.0
16316,-56.0
16317,-56.0
16318,-56.0
16319,-83.0
16320,-83.0
16321,-56.0
16322,-56.0
16323,-56.0
16324,-56.0
16325,-56.0
16326,-56.0
16327,-28.0
16328,-28.0
16329,-28.0
16330,-28.0
16331,-28.0
16332,-28.0
16333,-56.0
16334,-28.0
16335,-28.0
16336,-28.0
16337,-28.0
16338,-28.0
16339,-28.0
16340,-28.0
16341,-28.0
16342,-28.0
16343,-28.0
16344,-28.0
16345,0.0
16346,0.0
16347,0.0
16348,0.0
16349,0.0
16350,0.0
16351,27.0
16352,0.0
16353,0.0
16354,0.0
16355,0.0
16356,0.0
16357,0.0
16358,0.0
16359,0.0
16360,0.0
16361,0.0
16362,0.0
16363,0.0
16364,27.0
16365,27.0
16366,27.0
16367,27.0
16368,27.0
16369,27.0
16370,27.0
16371,27.0
16372,27.0
16373,27.0
16374,27.0
16375,27.0
16376,27.0
16377,27.0
16378,55.0
16379,55.0
16380,27.0
16381,27.0
16382,27.0
16383,27.0
16384,27.0
16385,27.0
16386,27.0
16387,27.0
16388,27.0
16389,27.0
16390,27.0
16391,27.0
16392,27.0
16393,27.0
16394,27.0
16395,55.0
16396,55.0
16397,55.0
16398,55.0
16399,55.0
16400,27.0
16401,27.0
16402,27.0
16403,27.0
16404,27.0
16405,55.0
16406,55.0
16407,55.0
16408,55.0
16409,55.0
16410,55.0
16411,55.0
16412,27.0
16413,27.0
16414,27.0
16415,27.0
16416,27.0
16417,27.0
16418,27.0
16419,27.0
16420,27.0
16421,55.0
16422,55.0
16423,55.0
16424,55.0
16425,55.0
16426,27.0
16427,27.0
16428,27.0
16429,27.0
16430,0.0
16431,27.0
16432,27.0
16433,27.0
16434,0.0
16435,0.0
16436,27.0
16437,27.0
16438,27.0
16439,27.0
16440,0.0
16441,0.0
16442,0.0
16443,0.0
16444,0.0
16445,0.0
16446,0.0
16447,27.0
16448,0.0
16449,0.0
16450,27.0
16451,0.0
16452,0.0
16453,27.0
16454,27.0
16455,27.0
16456,27.0
16457,27.0
16458,27.0
16459,0.0
16460,0.0
16461,0.0
16462,0.0
16463,0.0
16464,27.0
16465,27.0
16466,0.0
16467,27.0
16468,27.0
16469,27.0
16470,0.0
16471,0.0
16472,27.0
16473,27.0
16474,27.0
16475,27.0
16476,27.0
16477,27.0
16478,27.0
16479,27.0
16480,27.0
16481,0.0
16482,27.0
16483,27.0
16484,0.0
16485,0.0
16486,27.0
16487,27.0
16488,27.0
16489,0.0
16490,27.0
16491,27.0
16492,0.0
16493,0.0
16494,0.0
16495,27.0
16496,27.0
16497,27.0
16498,27.0
16499,27.0
16500,27.0
16501,0.0
16502,0.0
16503,0.0
16504,27.0
16505,27.0
16506,27.0
16507,0.0
16508,0.0
16509,0.0
16510,0.0
16511,0.0
16512,0.0
16513,0.0
16514,0.0
16515,0.0
16516,0.0
16517,0.0
16518,0.0
16519,0.0
16520,0.0
16521,0.0
16522,0.0
16523,0.0
16524,0.0
16525,0.0
16526,0.0
16527,0.0
16528,0.0
16529,0.0
16530,0.0
16531,0.0
16532,0.0
16533,0.0
16534,-28.0
16535,-28.0
16536,-56.0
16537,-56.0
16538,-56.0
16539,-56.0
16540,-56.0
16541,-56.0
16542,-56.0
16543,-28.0
16544,-28.0
16545,-28.0
16546,-28.0
16547,-28.0
16548,-56.0
16549,-56.0
16550,-56.0
16551,-56.0
16552,-56.0
16553,-56.0
16554,-56.0
16555,-56.0
16556,-56.0
16557,-56.0
16558,-56.0
16559,-56.0
16560,-56.0
16561,-56.0
16562,-56.0
16563,-56.0
16564,-56.0
16565,-83.0
16566,-83.0
16567,-83.0
16568,-83.0
16569,-83.0
16570,-56.0
16571,-28.0
16572,-56.0
16573,-56.0
16574,-56.0
16575,-56.0
16576,-83.0
16577,-83.0
16578,-83.0
16579,-83.0
16580,-83.0
16581,-56.0
16582,-56.0
16583,-56.0
16584,-56.0
16585,-56.0
16586,-56.0
16587,-56.0
16588,-56.0
16589,-56.0
16590,-56.0
16591,-56.0
16592,-56.0
16593,-56.0
16594,-56.0
16595,-56.0
16596,-56.0
16597,-56.0
16598,-56.0
16599,-56.0
16600,-56.0
16601,-56.0
16602,-56.0
16603,-28.0
16604,-28.0
16605,-56.0
16606,-28.0
16607,-28.0
16608,-28.0
16609,-56.0
16610,-28.0
16611,-28.0
16612,-28.0
16613,-28.0
16614,-28.0
16615,-28.0
16616,-56.0
16617,-28.0
16618,-28.0
16619,-28.0
16620,-28.0
16621,-28.0
16622,-28.0
16623,-28.0
16624,-28.0
16625,-28.0
16626,-28.0
16627,-28.0
16628,0.0
16629,0.0
16630,0.0
16631,0.0
16632,-28.0
16633,-28.0
16634,0.0
16635,0.0
16636,-28.0
16637,-28.0
16638,0.0
16639,0.0
16640,0.0
16641,0.0
16642,0.0
16643,0.0
16644,0.0
16645,0.0
16646,0.0
16647,0.0
16648,0.0
16649,0.0
16650,0.0
16651,0.0
16652,27.0
16653,27.0
16654,27.0
16655,27.0
16656,27.0
16657,0.0
16658,0.0
16659,0.0
16660,27.0
16661,27.0
16662,27.0
16663,27.0
16664,27.0
16665,27.0
16666,27.0
16667,27.0
16668,27.0
16669,55.0
16670,55.0
16671,27.0
16672,27.0
16673,27.0
16674,27.0
16675,27.0
16676,27.0
16677,27.0
16678,27.0
16679,27.0
16680,27.0
16681,27.0
16682,27.0
16683,27.0
16684,27.0
16685,55.0
16686,55.0
16687,55.0
16688,55.0
16689,55.0
16690,55.0
16691,82.0
16692,82.0
16693,55.0
16694,55.0
16695,82.0
16696,82.0
16697,55.0
16698,55.0
16699,55.0
16700,55.0
16701,55.0
16702,55.0
16703,55.0
16704,82.0
16705,82.0
16706,82.0
16707,82.0
16708,82.0
16709,55.0
16710,55.0
16711,55.0
16712,55.0
16713,55.0
16714,55.0
16715,55.0
16716,55.0
16717,55.0
16718,55.0
16719,55.0
16720,55.0
16721,55.0
16722,55.0
16723,55.0
16724,55.0
16725,55.0
16726,82.0
16727,55.0
16728,55.0
16729,27.0
16730,27.0
16731,27.0
16732,27.0
16733,27.0
16734,27.0
16735,27.0
16736,27.0
16737,27.0
16738,55.0
16739,27.0
16740,27.0
16741,27.0
16742,27.0
16743,27.0
16744,27.0
16745,27.0
16746,27.0
16747,27.0
16748,27.0
16749,27.0
16750,27.0
16751,27.0
16752,55.0
16753,55.0
16754,55.0
16755,55.0
16756,55.0
16757,27.0
16758,27.0
16759,55.0
16760,55.0
16761,27.0
16762,27.0
16763,27.0
16764,27.0
16765,27.0
16766,27.0
16767,27.0
16768,27.0
16769,27.0
16770,27.0
16771,27.0
16772,27.0
16773,27.0
16774,55.0
16775,55.0
16776,27.0
16777,27.0
16778,27.0
16779,27.0
16780,27.0
16781,27.0
16782,27.0
16783,27.0
16784,27.0
16785,0.0
16786,0.0
16787,27.0
16788,27.0
16789,27.0
16790,27.0
16791,0.0
16792,0.0
16793,0.0
16794,0.0
16795,0.0
16796,0.0
16797,0.0
16798,0.0
16799,0.0
16800,0.0
16801,0.0
16802,0.0
16803,0.0
16804,0.0
16805,0.0
16806,0.0
16807,0.0
16808,27.0
16809,27.0
16810,27.0
16811,27.0
16812,27.0
16813,27.0
16814,27.0
16815,27.0
16816,27.0
16817,27.0
16818,27.0
16819,27.0
16820,27.0
16821,27.0
16822,27.0
16823,55.0
16824,27.0
16825,27.0
16826,27.0
16827,27.0
16828,27.0
16829,27.0
16830,27.0
16831,27.0
16832,27.0
16833,27.0
16834,0.0
16835,0.0
16836,27.0
16837,27.0
16838,0.0
16839,0.0
16840,0.0
16841,-28.0
16842,0.0
16843,0.0
16844,0.0
16845,0.0
16846,0.0
16847,0.0
16848,0.0
16849,0.0
16850,0.0
16851,0.0
16852,0.0
16853,0.0
16854,0.0
16855,-28.0
16856,-28.0
16857,0.0
16858,0.0
16859,0.0
16860,0.0
16861,0.0
16862,0.0
16863,0.0
16864,0.0
16865,0.0
16866,-28.0
16867,-28.0
16868,-28.0
16869,-28.0
16870,-28.0
16871,-28.0
16872,-28.0
16873,-28.0
16874,-56.0
16875,-28.0
16876,-28.0
16877,-28.0
16878,-28.0
16879,-28.0
16880,-28.0
16881,-28.0
16882,-28.0
16883,-28.0
16884,-28.0
16885,-28.0
16886,-28.0
16887,-28.0
16888,-28.0
16889,-28.0
16890,-28.0
16891,-28.0
16892,0.0
16893,0.0
16894,0.0
16895,0.0
16896,0.0
16897,-28.0
16898,-28.0
16899,-28.0
16900,-28.0
16901,-28.0
16902,-28.0
16903,-28.0
16904,-28.0
16905,-28.0
16906,-28.0
16907,-56.0
16908,-28.0
16909,-28.0
16910,-28.0
16911,-56.0
16912,-56.0
16913,-56.0
16914,-56.0
16915,-83.0
16916,-83.0
16917,-56.0
16918,-56.0
16919,-56.0
16920,-56.0
16921,-83.0
16922,-83.0
16923,-56.0
16924,-56.0
16925,-56.0
16926,-56.0
16927,-56.0
16928,-56.0
16929,-56.0
16930,-56.0
16931,-56.0
16932,-56.0
16933,-56.0
16934,-56.0
16935,-56.0
16936,-56.0
16937,-56.0
16938,-83.0
16939,-83.0
16940,-83.0
16941,-83.0
16942,-83.0
16943,-83.0
16944,-56.0
16945,-56.0
16946,-56.0
16947,-56.0
16948,-56.0
16949,-56.0
16950,-56.0
16951,-56.0
16952,-56.0
16953,-56.0
16954,-56.0
16955,-56.0
16956,-56.0
16957,-28.0
16958,-28.0
16959,-56.0
16960,-56.0
16961,-56.0
16962,-56.0
16963,-56.0
16964,-56.0
16965,-56.0
16966,-56.0
16967,-56.0
16968,-56.0
16969,-28.0
16970,-28.0
16971,-28.0
16972,-28.0
16973,-56.0
16974,-56.0
16975,-56.0
16976,-56.0
16977,-56.0
16978,-28.0
16979,-28.0
16980,-56.0
16981,-28.0
16982,-28.0
16983,-28.0
16984,-28.0
16985,-28.0
16986,-28.0
16987,-28.0
16988,-28.0
16989,-28.0
16990,-28.0
16991,-28.0
16992,-28.0
16993,-28.0
16994,-28.0
16995,-28.0
16996,-28.0
16997,0.0
16998,0.0
16999,0.0
17000,0.0
17001,-28.0
17002,-28.0
17003,0.0
17004,0.0
17005,0.0
17006,0.0
17007,0.0
17008,0.0
17009,0.0
17010,0.0
17011,0.0
17012,-28.0
17013,-28.0
17014,-28.0
17015,0.0
17016,0.0
17017,27.0
17018,27.0
17019,27.0
17020,27.0
17021,27.0
17022,0.0
17023,0.0
17024,0.0
17025,0.0
17026,0.0
17027,0.0
17028,0.0
17029,27.0
17030,27.0
17031,27.0
17032,0.0
17033,0.0
17034,0.0
17035,0.0
17036,27.0
17037,27.0
17038,27.0
17039,0.0
17040,0.0
17041,0.0
17042,27.0
17043,27.0
17044,27.0
17045,27.0
17046,27.0
17047,27.0
17048,27.0
17049,27.0
17050,27.0
17051,27.0
17052,27.0
17053,27.0
17054,27.0
17055,27.0
17056,27.0
17057,27.0
17058,27.0
17059,27.0
17060,27.0
17061,27.0
17062,27.0
17063,27.0
17064,27.0
17065,27.0
17066,27.0
17067,27.0
17068,27.0
17069,27.0
17070,27.0
17071,27.0
17072,27.0
17073,55.0
17074,27.0
17075,27.0
17076,27.0
17077,27.0
17078,27.0
17079,27.0
17080,27.0
17081,27.0
17082,27.0
17083,27.0
17084,27.0
17085,0.0
17086,0.0
17087,0.0
17088,0.0
17089,0.0
17090,27.0
17091,27.0
17092,27.0
17093,27.0
17094,27.0
17095,27.0
17096,27.0
17097,27.0
17098,27.0
17099,27.0
17100,55.0
17101,55.0
17102,55.0
17103,27.0
17104,27.0
17105,27.0
17106,27.0
17107,27.0
17108,27.0
17109,55.0
17110,55.0
17111,55.0
17112,55.0
17113,55.0
17114,55.0
17115,27.0
17116,27.0
17117,27.0
17118,27.0
17119,27.0
17120,27.0
17121,27.0
17122,27.0
17123,27.0
17124,55.0
17125,55.0
17126,27.0
17127,27.0
17128,27.0
17129,0.0
17130,0.0
17131,0.0
17132,0.0
17133,0.0
17134,0.0
17135,27.0
17136,27.0
17137,27.0
17138,27.0
17139,27.0
17140,27.0
17141,0.0
17142,27.0
17143,27.0
17144,27.0
17145,27.0
17146,0.0
17147,0.0
17148,27.0
17149,27.0
17150,27.0
17151,55.0
17152,55.0
17153,55.0
17154,55.0
17155,55.0
17156,55.0
17157,55.0
17158,27.0
17159,55.0
17160,55.0
17161,27.0
17162,55.0
17163,55.0
17164,55.0
17165,27.0
17166,55.0
17167,55.0
17168,55.0
17169,55.0
17170,55.0
17171,55.0
17172,55.0
17173,55.0
17174,55.0
17175,55.0
17176,55.0
17177,27.0
17178,55.0
17179,55.0
17180,55.0
17181,55.0
17182,55.0
17183,55.0
17184,55.0
17185,82.0
17186,82.0
17187,55.0
17188,55.0
17189,55.0
17190,55.0
17191,27.0
17192,27.0
17193,27.0
17194,27.0
17195,27.0
17196,27.0
17197,27.0
17198,55.0
17199,55.0
17200,55.0
17201,55.0
17202,55.0
17203,55.0
17204,27.0
17205,27.0
17206,27.0
17207,27.0
17208,0.0
17209,27.0
17210,27.0
17211,27.0
17212,27.0
17213,27.0
17214,27.0
17215,27.0
17216,27.0
17217,27.0
17218,27.0
17219,0.0
17220,0.0
